Factor,feature,estimate,p,p.adj,Sig,Omic_Layer
Factor3,CNBP,0.4385645314946456,1.777525156877984e-8,5.617968258147864e-8,Yes,Transcriptome Data
Factor3,CNDP2,0.2609245448623568,0.0012126256158378733,0.002215245918593119,Yes,Transcriptome Data
Factor3,CNFN,-0.031870006563040225,0.6976685740935789,0.7390556928957404,No,Transcriptome Data
Factor3,CNIH,0.5135624384910631,1.5483789729818292e-11,6.912406129383167e-11,Yes,Transcriptome Data
Factor3,CNIH4,0.35187667885241625,9.399921872913368e-6,2.2086282596131034e-5,Yes,Transcriptome Data
Factor3,CNKSR3,0.05482714168604593,0.5037303799584949,0.5588311293082926,No,Transcriptome Data
Factor3,CNN1,-0.45479146735036763,4.456219645372593e-9,1.518820601694817e-8,Yes,Transcriptome Data
Factor3,CNN2,-0.60872520310482,1.117476459869103e-16,1.050132361445122e-15,Yes,Transcriptome Data
Factor3,CNN3,-0.3460278250603688,1.349389064492141e-5,3.132286593528647e-5,Yes,Transcriptome Data
Factor3,CNNM3,-0.30406900139157084,1.4723369259798808e-4,3.047054896481541e-4,Yes,Transcriptome Data
Factor3,CNOT1,-0.29187784067894623,2.7651785224583754e-4,5.537001446652734e-4,Yes,Transcriptome Data
Factor3,CNOT7,0.48887055700617743,1.9058706744170595e-10,7.562978866734363e-10,Yes,Transcriptome Data
Factor3,CNRIP1,-0.5064141485344136,3.2697425413026545e-11,1.408157855858163e-10,Yes,Transcriptome Data
Factor3,CNTNAP1,-0.6170021788274926,3.287270427830054e-17,3.4029714573810086e-16,Yes,Transcriptome Data
Factor3,COASY,-0.261699689334999,0.001170982415395778,0.002144656438453806,Yes,Transcriptome Data
Factor3,COBL,0.3158953925442259,7.77627137747289e-5,1.6524163573040565e-4,Yes,Transcriptome Data
Factor3,COBLL1,-0.15867280654176863,0.05166100476782553,0.07197342684686155,No,Transcriptome Data
Factor3,COCH,-0.024996176735645602,0.7606301936001554,0.794308890559895,No,Transcriptome Data
Factor3,COL11A1,-0.4349232087437568,2.4009391146099187e-8,7.465606699657708e-8,Yes,Transcriptome Data
Factor3,COL12A1,-0.5244997882978745,4.767739096603385e-12,2.2553165073809766e-11,Yes,Transcriptome Data
Factor3,COL15A1,-0.6087633645845607,1.1112808066549572e-16,1.0464037727447809e-15,Yes,Transcriptome Data
Factor3,COL16A1,-0.5801459942760603,5.8796194419210096e-15,4.066126861632787e-14,Yes,Transcriptome Data
Factor3,COL18A1,-0.7443862251092755,6.425979986214368e-28,4.3418783690637617e-26,Yes,Transcriptome Data
Factor3,COL1A1,-0.6930585139217068,6.201445277077921e-23,1.751820699739526e-21,Yes,Transcriptome Data
Factor3,COL1A2,-0.5780550372680242,7.740171799027823e-15,5.2440188340296905e-14,Yes,Transcriptome Data
Factor3,COL22A1,-0.20492360540985788,0.011600689935952974,0.018165815746872805,Yes,Transcriptome Data
Factor3,COL3A1,-0.5933233019035761,9.928788843861397e-16,7.7811824795152e-15,Yes,Transcriptome Data
Factor3,COL4A1,-0.7434399440684589,8.137278419341112e-28,5.424852279560742e-26,Yes,Transcriptome Data
Factor3,COL4A2,-0.7723326717174117,3.634234082086676e-31,4.6592744642136877e-29,Yes,Transcriptome Data
Factor3,COL4A3,-0.03010085358607919,0.713697377484432,0.7528453348991898,No,Transcriptome Data
Factor3,COL4A3BP,-0.20796653511618352,0.010395790034827799,0.016417861710088123,Yes,Transcriptome Data
Factor3,COL5A1,-0.7430035545663638,9.070165812586493e-28,5.96721435038585e-26,Yes,Transcriptome Data
Factor3,COL5A2,-0.6639028008185379,1.529692785005307e-20,2.875362377829524e-19,Yes,Transcriptome Data
Factor3,COL6A1,-0.7609335684327301,8.683437943546316e-30,8.683437943546315e-28,Yes,Transcriptome Data
Factor3,COL6A2,-0.7413035307090856,1.3814539025824407e-27,8.970479886898964e-26,Yes,Transcriptome Data
Factor3,COL6A3,-0.6839060752502908,3.7444783971107056e-22,9.222853194853954e-21,Yes,Transcriptome Data
Factor3,COL7A1,-0.36018700343392424,5.554017378039836e-6,1.3434971886888815e-5,Yes,Transcriptome Data
Factor3,COL8A1,-0.6926071857618749,6.787064867797681e-23,1.8958281753624805e-21,Yes,Transcriptome Data
Factor3,COLEC11,-0.05418089622842992,0.5087797126046192,0.5635461890814019,No,Transcriptome Data
Factor3,COLEC12,-0.14884187025212747,0.06815592053310184,0.09316008820817638,No,Transcriptome Data
Factor3,COMMD10,0.711463165078564,1.3507666007305221e-24,4.824166431180436e-23,Yes,Transcriptome Data
Factor3,COMMD3,0.6666893711194616,9.281234023255681e-21,1.7780141807003223e-19,Yes,Transcriptome Data
Factor3,COMMD8,0.72663276242284,4.568550926646796e-26,2.217743168275144e-24,Yes,Transcriptome Data
Factor3,COMP,-0.38667166763647387,9.383809537328965e-7,2.4930418537005752e-6,Yes,Transcriptome Data
Factor3,COMTD1,0.08549916109379659,0.29657172712673924,0.3517216877689033,No,Transcriptome Data
Factor3,COPG,-0.3437309844563445,1.5521895307191763e-5,3.589707517851934e-5,Yes,Transcriptome Data
Factor3,COPS4,0.6199529455864091,2.1065893312629435e-17,2.265149818562305e-16,Yes,Transcriptome Data
Factor3,COPS8,0.5150673958535958,1.3199697817380335e-11,5.92978338606484e-11,Yes,Transcriptome Data
Factor3,COPZ1,0.37065572477653175,2.802132094534497e-6,6.99833190443181e-6,Yes,Transcriptome Data
Factor3,COQ10B,0.19349270403137836,0.01729096179930655,0.02631805448905106,Yes,Transcriptome Data
Factor3,COQ2,0.24325727216176507,0.002615069251290778,0.004540050783490934,Yes,Transcriptome Data
Factor3,COQ5,0.6788121937879098,9.903110028697905e-22,2.2105156314057827e-20,Yes,Transcriptome Data
Factor3,COQ9,0.47821745886591727,5.299713099021006e-10,2.001402227726966e-9,Yes,Transcriptome Data
Factor3,CORO1A,-0.10644808983238867,0.1932975794171692,0.24012121666729092,No,Transcriptome Data
Factor3,CORO1C,-0.18986565919576584,0.019543338760710228,0.0293443524935589,Yes,Transcriptome Data
Factor3,COX19,-0.6052596615668053,1.8457227567029496e-16,1.6809861172158013e-15,Yes,Transcriptome Data
Factor3,COX4I2,-0.3800993804910403,1.4804826598427147e-6,3.81961470547656e-6,Yes,Transcriptome Data
Factor3,COX7A1,-0.13145951720562804,0.10762323768595014,0.1412580041017368,No,Transcriptome Data
Factor3,COX7A2L,0.6810572433307869,6.4664559580544635e-22,1.50382696698941e-20,Yes,Transcriptome Data
Factor3,COX7C,0.8224966262404316,2.4192655496822027e-38,2.4192655496822026e-35,Yes,Transcriptome Data
Factor3,CP,-0.012088282585633109,0.8828839377009763,0.9001671469218763,No,Transcriptome Data
Factor3,CPA3,0.03601043557289982,0.6606840507666587,0.7039278625659272,No,Transcriptome Data
Factor3,CPA4,0.0016070466623813553,0.9843755216144998,0.9869415696957088,No,Transcriptome Data
Factor3,CPD,-0.10809527459110993,0.1864568183553516,0.2323739012404681,No,Transcriptome Data
Factor3,CPE,-0.3718406306317527,2.5893963491195197e-6,6.496227669642547e-6,Yes,Transcriptome Data
Factor3,CPEB2,0.27767896837953576,5.565248872822976e-4,0.0010709093849625296,Yes,Transcriptome Data
Factor3,CPEB3,-0.3062807179088186,1.3093196239785922e-4,2.7209468494983216e-4,Yes,Transcriptome Data
Factor3,CPEB4,0.3405669215562839,1.8790242873949042e-5,4.286095546065019e-5,Yes,Transcriptome Data
Factor3,CPM,0.5894069312318584,1.698778755591381e-15,1.2753594261196554e-14,Yes,Transcriptome Data
Factor3,CPN2,0.2127413804298102,0.00872672502413563,0.013958293384733894,Yes,Transcriptome Data
Factor3,CPNE1,-0.6159459350360583,3.8505259761632044e-17,3.937143124911252e-16,Yes,Transcriptome Data
Factor3,CPNE3,0.49960900196557967,6.55617110979938e-11,2.7340163093408593e-10,Yes,Transcriptome Data
Factor3,CPNE8,0.42565287096667204,5.080792113235399e-8,1.5387014273880675e-7,Yes,Transcriptome Data
Factor3,CPOX,-0.22113251847799023,0.006360269330500148,0.010433512681266648,Yes,Transcriptome Data
Factor3,CPS1,-0.09298627758783821,0.25612330680306766,0.30992655711891054,No,Transcriptome Data
Factor3,CPT2,0.49794691177023553,7.752435615090548e-11,3.192930648719336e-10,Yes,Transcriptome Data
Factor3,CPVL,0.2639159565197402,0.001059029548910209,0.0019524881063978778,Yes,Transcriptome Data
Factor3,CPXM2,-0.2536247502354812,0.001676622201341097,0.0029968485126357553,Yes,Transcriptome Data
Factor3,CRADD,0.7629274665657708,5.0490768922141934e-30,5.371358395972546e-28,Yes,Transcriptome Data
Factor3,CRB3,0.5049160164515069,3.8159361368598466e-11,1.6293493325618474e-10,Yes,Transcriptome Data
Factor3,CRCP,-0.5831294543031814,3.958238135080129e-15,2.8152476067426237e-14,Yes,Transcriptome Data
Factor3,CREB1,-0.622399025730496,1.4515299149529938e-17,1.6164030233329552e-16,Yes,Transcriptome Data
Factor3,CREB3L2,-0.42327117804101827,6.137695816240507e-8,1.8464788857522584e-7,Yes,Transcriptome Data
Factor3,CREB3L3,0.11968243860880438,0.1432683331804422,0.18255394136141972,No,Transcriptome Data
Factor3,CREB5,0.20834762694100478,0.0102529414910691,0.016207621705768414,Yes,Transcriptome Data
Factor3,CREG1,0.5290866033063765,2.87262390214188e-12,1.3944776223989708e-11,Yes,Transcriptome Data
Factor3,CRELD2,-0.13402429183130082,0.10087154045419454,0.13346327130748153,No,Transcriptome Data
Factor3,CRIM1,0.19345789577007969,0.017311457995867113,0.02634123249523298,Yes,Transcriptome Data
Factor3,CRIP2,-0.4539208049930912,4.808493789099297e-9,1.6333199011886197e-8,Yes,Transcriptome Data
Factor3,CRIPAK,-0.5373085608643525,1.136278381860565e-12,5.803260377224541e-12,Yes,Transcriptome Data
Factor3,CRISPLD2,-0.6901184121940046,1.1130074922107592e-22,2.9289670847651555e-21,Yes,Transcriptome Data
Factor3,CRKRS,-0.04174157480378936,0.6108303247125741,0.6573722822993695,No,Transcriptome Data
Factor3,CRLS1,0.5906929805518534,1.4252560366625245e-15,1.0811806314380063e-14,Yes,Transcriptome Data
Factor3,CRP,-0.08918727811783816,0.27614671434973187,0.3305562776511035,No,Transcriptome Data
Factor3,CRSP9,0.6983219048799605,2.1384206778157445e-23,6.600063820418964e-22,Yes,Transcriptome Data
Factor3,CRTAC1,-0.11798370730156661,0.1490754916123146,0.18927817624722523,No,Transcriptome Data
Factor3,CRTC3,-0.6252621589720739,9.347201255971326e-18,1.0694738279143393e-16,Yes,Transcriptome Data
Factor3,CRY2,-0.10119005527699557,0.2163517751734724,0.2660498956879887,No,Transcriptome Data
Factor3,CRYAB,0.1996152309745571,0.01399807184527194,0.021608632055066287,Yes,Transcriptome Data
Factor3,CRYL1,0.6919367005863977,7.758324967777292e-23,2.1082404803742642e-21,Yes,Transcriptome Data
Factor3,CRYZ,0.5131932845929901,1.6100059878037344e-11,7.155582168016598e-11,Yes,Transcriptome Data
Factor3,CS,-0.020828299641298675,0.7996167530997238,0.8291339206757817,No,Transcriptome Data
Factor3,CSAD,-0.2932205290068364,2.583258553506807e-4,5.189350248105278e-4,Yes,Transcriptome Data
Factor3,CSDA,-0.021461488975161667,0.7936592813577202,0.8236397689474058,No,Transcriptome Data
Factor3,CSDC2,0.09255859009259404,0.25832628351930187,0.312214507516681,No,Transcriptome Data
Factor3,CSF1R,-0.5517361453252855,2.0976715355336825e-13,1.169270644110191e-12,Yes,Transcriptome Data
Factor3,CSF3R,-0.10671217423292605,0.19218872310121587,0.23886244481881166,No,Transcriptome Data
Factor3,CSK,-0.5496478062333633,2.692323909224857e-13,1.4860899560611362e-12,Yes,Transcriptome Data
Factor3,CSNK1D,-0.051788132595829865,0.5277012559063963,0.5806571917984114,No,Transcriptome Data
Factor3,CSNK1E,-0.7225897775172663,1.1516079479786982e-25,5.05091205253815e-24,Yes,Transcriptome Data
Factor3,CSPG4,-0.7469583987088922,3.364506367639139e-28,2.4777214477245256e-26,Yes,Transcriptome Data
Factor3,CSRP1,-0.6811894650825097,6.305407387779698e-22,1.4801425792910088e-20,Yes,Transcriptome Data
Factor3,CST3,-0.16666458640981427,0.04082350835086483,0.057863794601890825,No,Transcriptome Data
Factor3,CST7,0.05726604224838713,0.4849128595465291,0.5409558897216968,No,Transcriptome Data
Factor3,CSTB,0.3585838024458475,6.154501805126539e-6,1.480159164292097e-5,Yes,Transcriptome Data
Factor3,CTDSPL,-0.20975726562242147,0.00973947012359066,0.015474213733064285,Yes,Transcriptome Data
Factor3,CTGLF3,-0.5769183426565341,8.980582309446295e-15,6.035337573552618e-14,Yes,Transcriptome Data
Factor3,CTHRC1,-0.20586263730777626,0.011216404705788354,0.01761923453626823,Yes,Transcriptome Data
Factor3,CTLA4,-0.11384842233310069,0.16395349027078196,0.20659461979685226,No,Transcriptome Data
Factor3,CTNNAL1,0.03013406469012372,0.7133952983642895,0.7526854804434369,No,Transcriptome Data
Factor3,CTNNB1,0.020633707552829655,0.8014499451941767,0.8305180779214265,No,Transcriptome Data
Factor3,CTSA,-0.13430435013997896,0.10015499198635511,0.13258537461789133,No,Transcriptome Data
Factor3,CTSB,-0.25405766954956915,0.001645134532352555,0.00294454648161557,Yes,Transcriptome Data
Factor3,CTSC,0.19003265508299533,0.019434320083903507,0.029215754786385308,Yes,Transcriptome Data
Factor3,CTSD,0.1060498178828777,0.1949786582383449,0.24209728074392758,No,Transcriptome Data
Factor3,CTSF,0.02663354243519274,0.7454714038278468,0.7810890652010131,No,Transcriptome Data
Factor3,CTSG,-0.17027097760161367,0.03659744964077921,0.05246194042542891,No,Transcriptome Data
Factor3,CTSH,0.40592231866003775,2.3285290658731335e-7,6.576682278551432e-7,Yes,Transcriptome Data
Factor3,CTSK,-0.2404973782433323,0.0029345949407949537,0.0050613917571489375,Yes,Transcriptome Data
Factor3,CTSL1,0.4119065072521391,1.482587125977662e-7,4.297353988341049e-7,Yes,Transcriptome Data
Factor3,CTSS,0.24884374614252722,0.002062731436678675,0.0036213683930454263,Yes,Transcriptome Data
Factor3,CTSZ,-0.2550447849219869,0.001575342880247449,0.002834370061618296,Yes,Transcriptome Data
Factor3,CTTN,-0.3057865532276371,1.3442100128814536e-4,2.7899751201358524e-4,Yes,Transcriptome Data
Factor3,CTXN1,-0.07360090480701491,0.36911820472858814,0.4267596024846797,No,Transcriptome Data
Factor3,CUBN,0.18656990396492704,0.021805659876146372,0.03248757430891891,Yes,Transcriptome Data
Factor3,CUL5,0.5951327732779164,7.727916033238119e-16,6.192240411248493e-15,Yes,Transcriptome Data
Factor3,CUTL1,-0.4273732505713391,4.428447940443068e-8,1.3517850856053322e-7,Yes,Transcriptome Data
Factor3,CX3CL1,-0.2801403857212896,4.942723192757465e-4,9.619936147834692e-4,Yes,Transcriptome Data
Factor3,CX3CR1,0.17854836082084194,0.028273987896194473,0.04136042699852907,Yes,Transcriptome Data
Factor3,CXADR,0.08954914907732679,0.27419509597065334,0.32861348989771494,No,Transcriptome Data
Factor3,CXCL1,0.06790059379952053,0.40744426226054453,0.46533150098280557,No,Transcriptome Data
Factor3,CXCL10,0.32263282384838227,5.340209261700414e-5,1.1519001858715302e-4,Yes,Transcriptome Data
Factor3,CXCL12,-0.13160087222932332,0.10724212809346909,0.14084860532370513,No,Transcriptome Data
Factor3,CXCL13,-0.0023382807964119155,0.977267719351177,0.9809537499577123,No,Transcriptome Data
Factor3,CXCL14,0.43235509886238777,2.961732432691644e-8,9.152448803126218e-8,Yes,Transcriptome Data
Factor3,CXCL16,-0.22225317636583314,0.006091976063856806,0.010042822393433574,Yes,Transcriptome Data
Factor3,CXCL2,-0.14872135333589032,0.06838203081932923,0.09344360592966552,No,Transcriptome Data
Factor3,CXCL5,0.060895322578253655,0.45762352480566815,0.514646339187661,No,Transcriptome Data
Factor3,CXCL6,0.13224701083366125,0.10551352106347821,0.13887012511644933,No,Transcriptome Data
Factor3,CXCL9,0.20092530411808934,0.01336934429911924,0.020759851396147888,Yes,Transcriptome Data
Factor3,CXCR4,-0.13138856203886276,0.10781494085785374,0.14141519000243144,No,Transcriptome Data
Factor3,CXCR7,-0.20649964048309122,0.010962133417842749,0.017230640392711015,Yes,Transcriptome Data
Factor3,CXXC1,-0.530886663660507,2.3497465382207294e-12,1.1563713278645322e-11,Yes,Transcriptome Data
Factor3,CXXC5,-0.08455943783689726,0.3019319224849628,0.3573158845975891,No,Transcriptome Data
Factor3,CYB561D1,-0.054153427153635345,0.5089949179783222,0.5635461890814019,No,Transcriptome Data
Factor3,CYB5A,0.5995014718432471,4.1924466816525245e-16,3.5337390306668256e-15,Yes,Transcriptome Data
Factor3,CYB5R2,-0.1446363928279935,0.07641420934582353,0.10368278065919069,No,Transcriptome Data
Factor3,CYB5R3,-0.18699769906213357,0.021499817033125333,0.032051009292077125,Yes,Transcriptome Data
Factor3,CYB5R4,0.5990499349163941,4.467925545914988e-16,3.729487100095983e-15,Yes,Transcriptome Data
Factor3,CYBRD1,-0.382275693688165,1.2744032388140276e-6,3.3153049917118302e-6,Yes,Transcriptome Data
Factor3,CYC1,0.5460541207272211,4.1200117612847624e-13,2.236705625018872e-12,Yes,Transcriptome Data
Factor3,CYCSL1,0.6017036105613235,3.0693805114444875e-16,2.6690265316908584e-15,Yes,Transcriptome Data
Factor3,CYFIP1,0.05179070391581071,0.5276807334254461,0.5806571917984114,No,Transcriptome Data
Factor3,CYFIP2,-0.005188095405754834,0.949588902719207,0.9587933185775515,No,Transcriptome Data
Factor3,CYGB,-0.5875605481451144,2.1827905412059195e-15,1.6049930450043526e-14,Yes,Transcriptome Data
Factor3,CYLN2,-0.6482816624255896,2.287401008695609e-19,3.4657591040842566e-18,Yes,Transcriptome Data
Factor3,CYP1B1,-0.24085926897237647,0.002890779029557826,0.004989263081735978,Yes,Transcriptome Data
Factor3,CYP21A2,-0.25873822108929523,0.001337483391671019,0.002431787984856398,Yes,Transcriptome Data
Factor3,CYP24A1,0.06396492767826191,0.4352248825290279,0.49200190202241456,No,Transcriptome Data
Factor3,CYP26B1,-0.3711881786272451,2.7045602422245458e-6,6.774950506574514e-6,Yes,Transcriptome Data
Factor3,CYP27A1,0.14758978821292354,0.07053494765982085,0.0962015107198866,No,Transcriptome Data
Factor3,CYP2C8,0.06648930424170152,0.4172835941577334,0.4747253630918469,No,Transcriptome Data
Factor3,CYP2J2,0.2541844103429073,0.0016360187189389517,0.0029329844369647756,Yes,Transcriptome Data
Factor3,CYP3A5,0.12830399400864628,0.11641031400670544,0.1515488801491083,No,Transcriptome Data
Factor3,CYP3A7,0.4414769965613559,1.3940380470462543e-8,4.462349702452799e-8,Yes,Transcriptome Data
Factor3,CYP4F11,0.040441985633813377,0.6219902822811325,0.6677631378251987,No,Transcriptome Data
Factor3,CYP4V2,0.1328997730839242,0.10378949108530644,0.13681715144385242,No,Transcriptome Data
Factor3,CYP4X1,-0.4217613781112632,6.913635539771976e-8,2.0724327157589858e-7,Yes,Transcriptome Data
Factor3,CYP8B1,-0.088761947612658,0.2784525395112119,0.3329975358899927,No,Transcriptome Data
Factor3,CYR61,-0.27460456559105084,6.444207081811456e-4,0.0012256004339694668,Yes,Transcriptome Data
Factor3,CYTH2,-0.42655215833581134,4.729079948416194e-8,1.4365370438688315e-7,Yes,Transcriptome Data
Factor3,CYTH4,-0.1430161551447149,0.07980391774576376,0.10769759479860157,No,Transcriptome Data
Factor3,CYYR1,-0.27490925790797466,6.35171053836352e-4,0.001209388906771424,Yes,Transcriptome Data
Factor3,D2HGDH,-0.20707863290898143,0.010735431159626841,0.016911517264692567,Yes,Transcriptome Data
Factor3,D4S234E,0.09669934772745757,0.2375401752975408,0.28968314060675704,No,Transcriptome Data
Factor3,DAAM1,-0.44757587491843037,8.318167689065373e-9,2.7507168283946342e-8,Yes,Transcriptome Data
Factor3,DAAM2,-0.6914743181219211,8.506156187616915e-23,2.2866011257034716e-21,Yes,Transcriptome Data
Factor3,DAB2,0.09572945631723513,0.24230071451940394,0.29462635520355535,No,Transcriptome Data
Factor3,DACH1,-0.3063816545763095,1.3022977091731205e-4,2.707479644850562e-4,Yes,Transcriptome Data
Factor3,DACT2,-0.08105398790443773,0.32248685897022333,0.37781860210789403,No,Transcriptome Data
Factor3,DACT3,-0.7024994343848773,9.034181288461924e-24,2.9331757430071177e-22,Yes,Transcriptome Data
Factor3,DAD1,0.5429301571967496,5.93938430575509e-13,3.1558896417402183e-12,Yes,Transcriptome Data
